word	definition	predicted_words
segmento	parte de una línea, de un círculo o de una superficie que se define por su posición con respecto a otros _ de la misma línea, círculo o superficie.	línea borde linea
segmento	parte de una línea que se separa de las demás partes por dos puntos.	punto
centrar	situar en el centro de algo, o dirigir hacia el centro	centralizar centar situar
centrar	situar en el centro de algo, o hacer que esté en el centro de algo	centralizar situar
centrar	positionar, dirigir o mover el objeto de manera que esté dispuesto en el centro de un espacio o círculo	centralizar alinear centar
centrar	situar el punto de atención o interés en un punto específico de un objeto	centrado focalizado concentrado
centrar	situar en el centro de algo, generalmente un objeto	centralizar situar
operador	persona que realiza operaciones en un objeto, generalmente con el fin de obtener un resultado.	operador manipulador
operador	persona que desempeña un trabajo que requiere la aplicación de conocimientos o habilidades especiales en un campo determinado.	ingeniero médico abogado
operador	elemento que realiza una acción sobre un operands o sobre el resultado de otra operación. es una entidad que conecta dos o más elementos para producir un resultado.	operador elemento intermedio
operador	persona que ejecuta una acción sobre un objeto, generalmente de forma mecánica o repetitiva.	operador ejecutor conductor
operador	elemento que realiza una acción sobre uno o más objetos, modificando su estado o valor.	instrumento escritura pen punta
retroceso	movimiento hacia atrás, desplazamiento de algo o alguien en dirección opuesta a la dirección de avance	retroceso regreso retroalimentación
retroceso	movimiento hacia atrás, desplazamiento en dirección opuesta al avance	retroceso regreso retroalimentación
retroceso	movimiento hacia atrás, desplazamiento hacia el revés de una posición o punto de partida.	retroceso regreso retroalimentación
retroceso	movimiento hacia atrás, desplazamiento de un punto de referencia hacia el pasado.	retroceso retromentación regreso
retroceso	movimiento en dirección opuesta al avance, desplazamiento hacia atrás	retroceso regreso contracción
pesar	sentimento negativo, generalmente relacionado con el dolor, la tristeza o la mal fortuna	no se encontró ninguna palabra que encajen con la definición. la definición no contiene palabras que se asocian con sentimientos.
pesar	feeling de mal bienestar, tristeza o dolor físico	no hay palabras que encajen con la definición de sentido de mal bienestar en español.
pesar	sentencia de dolor, tristeza o malestar por un evento o situación	no se encontró ninguna palabra que encajen con la definición en este caso.
pesar	feeling de tristeza, malestar o mal humor, generalmente ocasionado por una situación unfavourable o por el recuerdo de una situación anterior.	la definición no contiene palabras que se asocien con el estado de ánimo, por lo que no se pudo encontrar la palabra que se ajusta a la definición.
pesar	feeling de malestar, tristeza o inconviene, generalmente causado por un evento inoportuno.	la definición no contiene palabras que se asocien con el malestar o la tristeza, por lo que no se pudo encontrar la palabra adecuada para la definición.
matriz	representación pictórica de un espacio vectorial donde se pueden almacenar elementos de información de manera ordenada	raster imagen mapa
matriz	tabla rectangular de números que se utiliza para representar datos en un formato tabular	tabla tablilla matriz
matriz	estructura rectangular de números que representa un conjunto de datos.	tabla matriz cuadrado
matriz	estructura bidimensional que organiza datos en filas y columnas, generalmente para representar información numérica	tabla matriz grilla
matriz	organización de datos en una estructura tabular, donde las filas representan las elementos de un conjunto y las columnas representan las características de cada elemento.	tabla matriz grilla
caudal	que fluye fácilmente, naturalmente o por el efecto de la gravedad	fluido líquido suelo
caudal	que pertenece al _, relating al flujo de agua de un río o canal.	la definición no se ajusta a la palabra fluido. no hay palabras que encajen con la definición en el contexto de la palabra fluido.
caudal	que fluye libremente, generalmente por el efecto de la gravedad	fluido líquido suelo
caudal	perteneciente a la cola de un animal o objeto.	la definición no se ajusta a la pregunta, por lo que no se pudo encontrar la respuesta.
caudal	que se refiere a un objeto que se mueve fácilmente por el agua, como un barco o una piedra.	no hay palabras que encajen con la definición de instrumento de escritura que utiliza tinta y tiene una punta.
virtual	que no existe en el mundo físico, creado por una computadora o en el imaginario	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encajen con la definición.
virtual	que no existe en el mundo físico, generalmente creado por computadora para fines de entretenimiento o aprendizaje	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encaje con la definición.
virtual	que no existe en el mundo físico, creado por computadora o imaginado	la definición no se ajusta a las palabras que se requieren, por lo que no se pudo encontrar la respuesta.
virtual	que no existe en el mundo físico, generalmente creado por ordenador	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encajen con la definición.
virtual	que no existe en el mundo físico, pero que puede ser descrito o simulado por el humano.	la definición no se ajusta a la realidad, por lo que no se encontró ninguna palabra que encaje con la definición.
gallina	animal de a pelo duro que se caracteriza por su capacidad de reproducción y por sus huevos, que son muy diferentes de los huevos de las aves de domesticación	Definición no conocida.
gallina	animal doméstrico de la familia de las aves, que se caracteriza por su capacidad de reproducción y producción de huevos, especialmente por su producción de huevos de color blanco.	no se encontró ninguna palabra que encajara con la definición. la definición no contiene palabras que se asocian con animales.
gallina	animal de especie gallus gallus que produce huevos, generalmente de color blanco	no se encontraron palabras que encajen con la definición de animal de especie gallus gallus que produce huevos, generalmente de color blanco.
gallina	animal femino de la especie gallus gallus que no se utiliza para la producción de huevos, sino para la reproducción. es una especie de ave que se domesticó por humanos.	la definición no contiene palabras que se asocien con el género de las gallinas, por lo que no se pudo encontrar la respuesta.
gallina	animal de compañía que produce huevos. es una especie de ave.	la definición no contiene palabras que se asocien con animales de compañía, por lo que no se pudo encontrar la respuesta.
