word	definition	predicted_words
fumar	hábito de inhalar el humo de plantas secas para obtener una sensación de placer y relajación	hábito adicción vicio hábito vicioso consumo abuso hábito nocivo
fumar	soplan y escapando gases de contenido de carbono de sustancias combustibles por una vía respiratoria	combustión incendio fumar
fumar	la acción de suministrar combustible a una llama mediante la introducción de gases que se queman.	alimentar alimentación alimentar fuego
adhesión	aquel acto por el cual se une uno a otro en una entidad, causa u objetivo común para unirse y trabajar juntos	alianza coalición unión alianzarse unirse
adhesión	unión de dos o más superficies mediante una fuerza atómica o molecular	enlace covalente iónico hidrógeno cohesión
adhesión	unión o unión fuerza entre elementos que se adhieren entre sí	unión unión adhesión conexión ligadura unión fusión
adhesión	acto mediante el cual algo se une o se aferra firmemente a otra cosa	adherir pegar aferrarse agarrar asirse
adhesión	establecimiento de una unión o conexión sólida entre algo y otro objeto o superficie	unión adhesivo pegamento fusión ensamblaje
ubicación	posición relativa o absoluta de algo en un espacio determinado	ubicación posición sitio lugar sitio emplazamiento
ubicación	posición geográfica determinada en el espacio terrestre o digital según coordenadas e indicadores de referencia	ubicación coordenada posición latitud longitud
ubicación	lugar específico dentro de un espacio geométrico, identificado por coordenadas o descripción detallada	punto coordenada ubicación sitio lugar
ubicación	referencia espacial precisa de un lugar en el espacio geográfico, descrito mediante coordenadas o direcciones.	coordenada dirección ubicación referencia geográfica posición indicación de ubicación
ubicación	dato o información precisa sobre la posición de un lugar, objeto o persona en un espacio determinado	ubicación posición coordenadas dirección referencia
inseguridad	sentimiento de incertidumbre o angustia ante un riesgo o imprevisto desconocido.	ansiedad inquietud aprensión preocupación inseguridad
inseguridad	sensación de incertidumbre o amenaza a la estabilidad y bienestar	inquietud inestabilidad incertidumbre inseguridad preocupación
inseguridad	sentimiento de incertidumbre o miedo a una situación peligrosa o desconocida	ansiedad miedo inquietud aprensión preocupación
inseguridad	sentimiento de incertidumbre o desconfianza en uno mismo o en un entorno	inseguridad incertidumbre duda inquietud ansiedad
inseguridad	sentimiento de incertidumbre o peligro que provoca ansiedad y preocupación en alguien	inquietud preocupación ansiedad inseguridad aprensión
mm	sonido producido con la boca cuando se pellizca la lengua contra el paladar	ch chisme chispeo
mm	sonido que se emite con la boca y los labios apretados en un rictus, expresando aprobación o asentimiento	sí asentimiento aprobación acuerdo sílabo
mm	sonido de aprobación por parte de una persona, compuesto por dos vocales suaves.	hum, hummm, hummmmm, hummmmmm, hummmmmmm, hummmmmmmm, hummmmmmmmm, hummmmmmmmmm, hummmmmmmmmmm, hummmmmmmmmmmm, hummmmmmmmmmmmm, hummmmmmmmmmmmmm, hummmmmmmmmmmmmmm, hummmmmmmmmmmmmmmm, hummmmmmmmmmmmmmmmm, hummmmmmmmmmmmmmmmmm, hummm
mm	un sonido de aprobación o indicativo de asentimiento, frecuentemente utilizado para expresar satisfacción	sí, síndrome, símbolo, sílabas, sílabo, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas, sílabas
mm	sonido gutural con acento nasal, normalmente producido al aspirar al interior de la boca y la nariz	rr zh ch
cardenal	obispo de alto rango en la jerarquía de la iglesia católica, también líder de la curia romana	cardenal papa
cardenal	miembro alto rango en la jerarquía de la iglesia católica romana, después del papa	cardenal obispo
cardenal	membre de un grupo de obispos en la jerarquía católica, de rango inmediatamente inferior al de papa	cardenal obispo
cardenal	altísimo dignatario eclesiástico del vaticano, representante del papa en algunos países	nuncio legado apostólico
cardenal	funcionario eclesiástico muy alto en jerarquía, que se encarga de asuntos pontificios	cardenal obispo papa
salarial	relativo a lo que se paga o percibe por el trabajo o la prestación de un servicio	remunerado remunerativo salarial
salarial	relacionado con los ingresos y beneficios pagados por un empleador a un trabajador en forma de remuneración	salario sueldo remuneración pago beneficio
salarial	relativo a los ingresos que alguien gana con motivo de su trabajo o ocupación laboral permanente	salario sueldo remuneración ingreso ganancia
salarial	relativo a la cantidad de dinero percibida por un trabajador en forma de sueldo o salario	salarial remunerativo remunerado
salarial	relacionado con el pago o retribución que se recibe por trabajar, generalmente en forma de dinero	salario remuneración sueldo pago retribución
inclusive	también, enfatizando la inclusión de un elemento o concepto específico dentro de un conjunto o rango	también incluso además asimismo también
inclusive	indicando que una cantidad o rango abarca tanto un extremo como el centro o el otro extremo	extremo total completo totalmente completamente
inclusive	concepto gramatical que indica la inclusión de un extremo o valor en un rango o conjunto.	inclusive inclusivemente inclusivemente
inclusive	que se refiere a una cantidad o límite en el que se consideran todos los posibles casos	total completo totalidad maximo supremo
inclusive	que tiene por objeto considerar o incluir a alguien o algo en una situación o grupo	considerar incluir tomar en cuenta tener en cuenta
aproximación	método o resultado de acercarse a un valor, condición o grado sin llegar a alcanzarlo exactamente	aproximación aproximado cercanía proximidad
aproximación	enfoque o acercamiento hacia algo, tomando en cuenta las circunstancias particulares	enfoque abordaje enfoque
aproximación	proceso de llegar a un cierto grado de congruencia o cercanía a un objetivo o referencia	aproximación acercamiento convergencia
aproximación	método de estimación o _ de una cantidad o solución a una cuestión o problema	aproximación, estimación, aproximado, aproximar, aproximar, aproximadamente, aproximadamente, aproximar, aproximar, aproximación, aproximado, aproximar, aproximar, aproximación, aproximado, aproximar, aproximar, aproximación, aproximado, aproximar, aproximar, aproximación,
aproximación	método o procedimiento para obtener una estimación o una interpretación cercana a la verdad o la realidad	aproximación estimación aproximación matemática aproximación estadística aproximación científica
penumbra	lugar entre la total oscuridad y la luz completa, con sombras graduales	crepúsculo durmiente alba amanecer anochecer
penumbra	la sombra parcial o incompleta que se presenta debajo de una luz indirecta o parcial	umbral sombra penumbra
penumbra	la zona de sombra intermedia entre la luz plena y la oscuridad total	penumbra
penumbra	área sombreada, intermedia entre la luz total y la oscuridad absoluta	penumbra
penumbra	region de un lugar sombreado, situada entre la luz directa y la total oscuridad	umbral penumbra
sumario	resumen o descripción general de un informe, reportaje o documento formal escrito	resumen informe revisión sinopsis retrato
sumario	resumen breve y conciso de la información principal de un texto o documento	resumen sinopsis abstract
sumario	resumen o exposición concisa de contenido o detalle principal de un tema o asunto	resumen informe revisión reúso esquema sinopsis
sumario	resumen o relación de puntos principales de una información amplia y detallada	resumen resúmen sinopsis esquema revisión
sumario	resumen detallado de los puntos principales de un texto, informe o reunión	resumen informe reunión revisión reúso resúmen
trigo	cultivo importante de grano utilizado en la producción de alimentos y materiales	arroz trigo maíz soja cebada avena triticale cebolla sorgo arroz
trigo	cereal cultivado que se utiliza como alimento básico en la preparación de pan y otros productos alimenticios	trigo centeno cebada maíz
trigo	cultivo alimenticio monocotiledóneo de granos carnosos comestibles y rico en proteínas, fibra y minerales	maíz arroz avena cebada trigo
trigo	planta herbácea anual de granos comestibles y utilizada para la alimentación humana y animal	cebada trigo arroz maíz avena cebolla trigo sarraceno
